number,r_0,r_1,phase_0,phase_1
1,0.11371048204675126,0.00029366161498695206,99.83066429031416,63.237272264185606
2,0.12381183065677923,0.0003169771478159865,95.62293189275684,127.7513002302278
3,0.11616788485363441,0.00026779890777685995,91.5728373596948,142.92823158719074
4,0.1174684667865192,0.00029254289033395556,95.54072005630655,114.68499101232703
